"class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d"
"Reptilia","Squamata","Lamprophiidae","Lamprophis","aurora",-999,"Aurora House Snake",-999,8,-999,-999,-999,-999,-999,-999,-999,-999,60.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Langaha","madagascariensis",-999,"-999",-999,5,-999,-999,-999,-999,-999,-999,-999,-999,81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Leioheterodon","madagascariensis",-999,"-999",-999,10,-999,-999,27.2,-999,-999,-999,-999,-999,69.5,-999,15.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycodonomorphus","inornatus",-999,"Olive House Snake, Black House Snake",-999,8.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycodonomorphus","leleupi",-999,"Congo Dark-bellied Water-Snake, Mulanje Water Snake",-999,14.5,-999,-999,4.3,-999,-999,-999,-999,-999,53,-999,4.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycodonomorphus","rufulus",-999,"-999",-999,14.5,-999,-999,4.3,-999,-999,-999,-999,-999,53,-999,4.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycodonomorphus","whytii",-999,"-999",-999,-999,-999,2666,4.3,-999,-999,-999,-999,-999,-999,-999,4.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycophidion","capense",-999,"Cape Wolf Snake",-999,6.5,-999,95,-999,-999,-999,-999,-999,-999,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycophidion","multimaculatum",-999,"Cape Wolf Snake",-999,6.5,-999,95,-999,-999,-999,-999,-999,-999,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycophidion","ornatum",-999,"Ornate Wolf Snake",-999,5,-999,68.5,-999,-999,-999,-999,-999,-999,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycophidion","pembanum",-999,"Pemba Wolf Snake",-999,6.5,-999,95,-999,-999,-999,-999,-999,-999,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Lycophidion","uzungwense",-999,"Red-snouted Wolf Snake",-999,6.5,-999,95,-999,-999,-999,-999,-999,-999,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Macrelaps","microlepidotus",-999,"Natal Black Snake",-999,6.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Madagascarophis","colubrinus",-999,"-999",-999,5.5,-999,-999,-999,-999,-999,-999,-999,-999,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Malpolon","insignitus",-999,"Eastern Montpellier Snake",-999,8,-999,3113,1.8,-999,-999,-999,-999,-999,59.5,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Malpolon","monspessulanus",-999,"Montpellier Snake",-999,8,-999,3113,1.8,-999,-999,-999,-999,-999,59.5,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Micrelaps","boettgeri",-999,"Boettger's Two-headed Snake",-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Polemon","christyi",-999,"Eastern Snake-eater",-999,-999,-999,227,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Polemon","collaris",-999,"Collared Snake-eater",-999,-999,-999,243,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Polemon","fulvicollis",-999,"African Snake-eater",-999,-999,-999,243,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","ambigua",-999,"-999",-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","bivittata",-999,"Two-striped Shovel-snout, Twin-striped Shovel-snout",-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","greigerti",-999,"-999",-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","lineata",-999,"Lineolate Shovel-snout, Mozambique Shovel-snout",-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","meleagris",-999,"Ghana Shovel-snout, Speckled Shovel-snout Snake",-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","ornatissima",-999,"Ornate Shovelsnout Snake",-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","ruspolii",-999,"Ruspoli's Shovelsnout Snake, Southern Somaliland Shovel-snout",-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","stuhlmanni",-999,"East African Shovel-Snout",-999,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Prosymna","sundevalli",-999,"lineata: Lineolate Shovel-snout",-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammodynastes","pulverulentus",-999,"Common Mock Viper",-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","aegyptius",-999,"-999",-999,-999,-999,-999,0.9,-999,-999,-999,-999,-999,-999,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","biseriatus",-999,"Link-marked Sand Snake, Two-striped Sand Racer",-999,-999,-999,1083,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","brevirostris",-999,"Short-snouted Grass Snake",-999,4.5,-999,1687,10.3,-999,-999,-999,-999,-999,50,-999,10.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","condanarus",-999,"Sand Snake",-999,-999,-999,512,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","crucifer",-999,"Cross-marked Or Montane Grass Snake",-999,8.5,-999,-999,-999,-999,-999,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","elegans",-999,"Elegant Sand Racer",-999,6,-999,-999,1.9,-999,-999,-999,-999,-999,66.5,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","indochinensis",-999,"-999",-999,-999,-999,512,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","leightoni",-999,"Cape Sand Snake",-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","leopardinus",-999,"Leopard Grass Snake, Leopard Sand Snake",-999,4.5,-999,1687,10.3,-999,-999,-999,-999,-999,50,-999,10.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","lineatus",-999,"Lined Olympic Snake, Striped Swamp Snake",-999,-999,-999,682,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","mossambicus",-999,"Olive Whip Snake",-999,4.5,-999,2381,10.3,-999,-999,-999,-999,-999,50,-999,10.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","namibensis",-999,"Namib Sand Snake",-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","notostictus",-999,"Karoo Sand Snake Or Whip Snake",-999,5.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","orientalis",-999,"Eastern Stripe-bellied Sand Snake",-999,8.5,-999,2381,10.3,-999,-999,-999,-999,-999,64,-999,5.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","phillipsi",-999,"Olive Grass Racer, Phillips' Sand Snake",-999,6,-999,2381,10.3,-999,-999,-999,-999,-999,50,-999,10.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","punctulatus",-999,"Speckled Sand Racer, Sand snake",-999,-999,-999,2009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","rukwae",-999,"Rukwa Sand Racer",-999,8.5,-999,2381,10.3,-999,-999,-999,-999,-999,64,-999,5.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","schokari",-999,"Schokari Sand Racer, Forskal Sand Snake",-999,-999,-999,-999,0.9,-999,-999,-999,-999,-999,-999,-999,0.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","sibilans",-999,"Striped Sand Snake, Hissing Sand Snake",-999,4.5,-999,2381,10.3,-999,-999,-999,-999,-999,50,-999,10.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","subtaeniatus",-999,"-999",-999,8.5,-999,2381,10.3,-999,-999,-999,-999,-999,64,-999,5.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","sudanensis",-999,"-999",-999,8.5,-999,2381,10.3,-999,-999,-999,-999,-999,64,-999,5.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","tanganicus",-999,"Tanganyika Sand Snake, Western Link-marked Sand Racer",-999,-999,-999,1083,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophis","trinasalis",-999,"Fork-marked Sand Snake",-999,4.5,-999,2381,10.3,-999,-999,-999,-999,-999,50,-999,10.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophylax","acutus",-999,"Striped Beaked Snake, Beaked skaapstekker",-999,-999,-999,148,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophylax","rhombeatus",-999,"Spotted Skaapsteker, Rhombic Skaapsteker",-999,26,-999,-999,-999,-999,-999,-999,-999,-999,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophylax","tritaeniatus",-999,"Three-lined Grass Snake, Striped Skaapsteker",-999,14.5,-999,-999,-999,-999,-999,-999,-999,-999,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Psammophylax","variabilis",-999,"Grey-bellied Grass Snake, Grey-bellied skaapstekker",-999,14.5,-999,-999,-999,-999,-999,-999,-999,-999,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Pseudaspis","cana",-999,"Mole Snake",-999,-999,-999,-999,8.3,-999,-999,-999,-999,-999,-999,-999,8.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Pseudoboodon","lemniscatus",-999,"Striped Ethiopian Snake, Banded Snake",-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Rhagerhis","moilensis",-999,"Moila Snake",-999,-999,-999,-999,0.5,-999,-999,-999,-999,-999,-999,-999,0.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Rhamphiophis","oxyrhynchus",-999,"-999",-999,12,-999,1528,13.3,-999,-999,-999,-999,-999,73,-999,13.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Rhamphiophis","rostratus",-999,"Rufous Beaked Snake",-999,12,-999,1528,13.3,-999,-999,-999,-999,-999,73,-999,13.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Rhamphiophis","rubropunctatus",-999,"Red Beaked Snake, Red-spotted beaked snake",-999,-999,-999,5675,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Thamnosophis","lateralis",-999,"Lateral Water Snake",-999,8,-999,-999,3.1,-999,-999,-999,-999,-999,60.5,-999,3.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lamprophiidae","Xenocalamus","bicolor",-999,"-999",-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Reptilia","Squamata","Lanthanotidae","Lanthanotus","borneensis",-999,"Borneo Earless Monitor",-999,-999,-999,-999,6.9,-999,-999,-999,-999,-999,-999,-999,6.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","anonymous",-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.5,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","apertosulcus",-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","barahonensis",-999,"Orange-bellied curlytail, Barahona Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.4,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","carinatus",-999,"Northern Curly-tailed Lizard",-999,8,-999,30,10.8,-999,-999,-999,-999,-999,62.5,-999,10.8,-999,-999,-999,-999,30,-999,-999,-999,13,-999,-999,-999,-999,-999,13.32,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","cubensis",-999,"Cuban Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.1,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","cuneus",-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","endomychus",-999,"CENTRAL HAITIAN CURLYTAIL",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","eremitus",-999,"Navassa Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","etheridgei",-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.5,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","greenwayi",-999,"Plana Cay Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.5,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","herminieri",-999,"Martinique Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","inaguae",-999,"Inagua Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","jamaicensis",-999,"-999",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","loxogrammus",-999,"Rum Cay Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.2,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","lunatus",-999,"Santo Domingo Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.75,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","macropus",-999,"Monte Verde Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.5,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","melanochlorus",-999,"Jeremie Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","onaneyi",-999,"Sierra Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.3,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","personatus",-999,"Haitian Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.8,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","pratensis",-999,"Atalaye Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","psammodromus",-999,"Bastion Cay Curlytail Lizard",-999,1.7,1.4,18.28,-999,-999,-999,1.29,-999,-999,-999,-999,-999,-999,-999,18.28,-999,18.28,-999,-999,-999,8.409,-999,8.409,3.31,-999,-999,11,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","punctatus",-999,"Spotted Curlytail Lizard",-999,8,-999,30,10.8,-999,-999,-999,-999,-999,62.5,-999,10.8,-999,-999,-999,-999,30,-999,-999,-999,13,-999,-999,-999,-999,-999,10.66,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","raviceps",-999,"Mountain Curlytail Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.41,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","rhutidira",-999,"Lapierre Curlytail lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.6,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","schreibersii",-999,"Red-sided Curly-tailed Lizard",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10.7,-999
"Reptilia","Squamata","Leiocephalidae","Leiocephalus","semilineatus",-999,"Thomazeau Curlytail Lizard,  Pale-bellied Hispaniolan curlytail",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.3,-999
